null,seed,avg_clustering,transitivity,triangles,assortativity,neighbour_degree_edge,neighbour_degree_node,friend_at_least,unbeaten,components,giant_size,hub_share,avg_path_giant
swap,2026091245,0.15276426793885264,0.11253349211074724,1134,-0.1304077091591983,22.081589958158997,24.70286337841685,0.7683789863531186,1,18,286,0.03695955369595537,2.6198257882468408
swap,2026091246,0.14189983931329728,0.11769375806291556,1186,-0.1025580084999017,22.081589958158997,24.149365052650214,0.7610211263461426,1,18,286,0.03695955369595537,2.625469267574531
swap,2026091247,0.14572256789469565,0.11670139922596011,1176,-0.11124751287490364,22.081589958158997,23.63382440522954,0.7602559378404108,1,18,286,0.03695955369595537,2.6426205373573795
swap,2026091248,0.14803511482972914,0.11908306043465317,1200,-0.10789864632849662,22.081589958158997,24.019687885910862,0.7617563702912769,1,18,286,0.03695955369595537,2.638154827628512
swap,2026091249,0.1444499920654104,0.1133273791803116,1142,-0.12029822687303346,22.081589958158997,24.877741214974296,0.760416153854814,2,18,286,0.03695955369595537,2.6187952398478713
swap,2026091250,0.13674884825483855,0.11025106678574972,1111,-0.14199274006777515,22.081589958158997,25.08491389536556,0.7639543807421626,2,18,286,0.03695955369595537,2.6061587535271746
swap,2026091251,0.1424740467287794,0.11481591743574476,1157,-0.1254209690180404,22.081589958158997,23.833221540526072,0.7632583678804276,1,18,286,0.03695955369595537,2.6521163047478837
swap,2026091252,0.15296184830615073,0.1126327279944428,1135,-0.12330928199052388,22.081589958158997,24.517422332149295,0.7628974980324602,1,18,286,0.03695955369595537,2.626867868973132
swap,2026091253,0.13022778523393222,0.1177929939466111,1187,-0.11539338041161362,22.081589958158997,23.823351352745178,0.7587753938293949,1,18,286,0.03695955369595537,2.636658078763342
swap,2026091254,0.1425222562705218,0.1184876451324799,1194,-0.11596809855691477,22.081589958158997,23.666374903955194,0.7639935048937867,1,18,286,0.03695955369595537,2.6523371365476627
swap,2026091255,0.12778322068249917,0.11164036915748735,1125,-0.12200921982469143,22.081589958158997,24.45532780676789,0.7634601423549698,1,18,286,0.03695955369595537,2.63329652803337
swap,2026091256,0.13555321701713735,0.11759452217922,1185,-0.11321442357574206,22.081589958158997,23.858361553429134,0.7638062784076144,1,18,286,0.03695955369595537,2.6507913139492087
swap,2026091257,0.15188095046789543,0.11749528629552446,1184,-0.12164508542728736,22.081589958158997,24.314573901386193,0.7620243645953944,1,18,286,0.03695955369595537,2.6252729726413935
swap,2026091258,0.15124651744586587,0.11253349211074724,1134,-0.12132189786975252,22.081589958158997,24.585952488762743,0.7688312260342675,4,19,284,0.03695955369595537,2.6160354352261983
swap,2026091259,0.14467964614487147,0.11392279448248487,1148,-0.12223881460538392,22.081589958158997,23.88831063831663,0.7627907305758059,1,18,286,0.03695955369595537,2.657072751809594
swap,2026091260,0.1437189037883185,0.11531209685422249,1162,-0.12210866215008695,22.081589958158997,24.191336527248108,0.7624805187626531,1,18,286,0.03695955369595537,2.633762728499571
swap,2026091261,0.12844490475582965,0.12007541927160861,1210,-0.0908325884260603,22.081589958158997,23.364332243379355,0.7620073283027526,1,18,286,0.03695955369595537,2.638915470494418
swap,2026091262,0.13908495445432087,0.11471668155204923,1156,-0.11554839344825946,22.081589958158997,23.697348747630883,0.7602004517167907,1,18,286,0.03695955369595537,2.6416881364249787
swap,2026091263,0.13661520417543377,0.11709834276074228,1180,-0.10836222305129625,22.081589958158997,24.071148396771783,0.7626429038975425,1,18,286,0.03695955369595537,2.6280947123052387
swap,2026091264,0.14720986073180298,0.11273196387813833,1136,-0.13630551648743497,22.081589958158997,25.577308817296228,0.7644956011760783,1,18,286,0.03695955369595537,2.6206355048460312
swap,2026091265,0.13865804470018547,0.10767093380966558,1085,-0.13460914740715785,22.081589958158997,24.9018866875778,0.7660419181061443,1,18,286,0.03695955369595537,2.601864801864802
swap,2026091266,0.1391805761654491,0.10935794383248983,1102,-0.12508461997626147,22.081589958158997,23.860312435288762,0.7623320120596973,1,18,286,0.03695955369595537,2.636486320696847
swap,2026091267,0.14610184940219542,0.1184876451324799,1194,-0.11569316977493817,22.081589958158997,23.59011649125808,0.7594904429675126,1,18,286,0.03695955369595537,2.6770457612562875
swap,2026091268,0.1521887112849885,0.11699910687704675,1179,-0.1165077194108985,22.081589958158997,23.539214822154033,0.7573723429995762,1,18,286,0.03695955369595537,2.672751809593915
swap,2026091269,0.12996982244460414,0.11660216334226456,1175,-0.1142658799280857,22.081589958158997,23.36232510693602,0.7584901562805436,3,19,284,0.03695955369595537,2.636614741452247
swap,2026091270,0.14779067066924648,0.1117396050411829,1126,-0.12973501107563967,22.081589958158997,24.60546874764884,0.7669390671765045,1,18,286,0.03695955369595537,2.6121457489878543
swap,2026091271,0.1260788890675682,0.12156395752704177,1225,-0.11668320586747885,22.081589958158997,23.937247645835235,0.7623144450072238,1,18,286,0.03695955369595537,2.6386210280947124
swap,2026091272,0.1389753057080108,0.12285402401508386,1238,-0.1089983614564,22.081589958158997,23.403227036655743,0.7625021486284113,1,18,286,0.03695955369595537,2.65518341307815
swap,2026091273,0.12896499199343006,0.11094571797161853,1118,-0.12650898504883903,22.081589958158997,24.011802007972,0.7672593899448513,1,18,286,0.03695955369595537,2.619457735247209
swap,2026091274,0.12943305205323682,0.1168998709933512,1178,-0.1115429150768144,22.081589958158997,23.58544431446311,0.7590753721904407,2,18,286,0.03695955369595537,2.641418230891915
swap,2026091275,0.13443375255891135,0.11997618338791306,1209,-0.104659458817451,22.081589958158997,24.288755714983285,0.760989740095145,1,18,286,0.03695955369595537,2.6276285118390383
swap,2026091276,0.14282277915160008,0.11302967152922497,1139,-0.12559353070034426,22.081589958158997,23.843847168619217,0.764287985796016,1,18,286,0.03695955369595537,2.6361673414304994
swap,2026091277,0.14511875794353601,0.11580827627270021,1167,-0.11488008252611678,22.081589958158997,24.179502965941502,0.760805540978103,1,18,286,0.03695955369595537,2.633051159366949
swap,2026091278,0.14668941851274694,0.11729681452813337,1182,-0.11170231527487424,22.081589958158997,23.854697685749958,0.7641249265813896,1,18,286,0.03695955369595537,2.63513679303153
swap,2026091279,0.14454528975651196,0.11005259501835864,1109,-0.1271334243568366,22.081589958158997,25.073917801997187,0.7681846663926808,2,18,286,0.03695955369595537,2.601447675131886
swap,2026091280,0.143666704017302,0.11352585094770269,1144,-0.11899085277151007,22.081589958158997,23.864395072185182,0.7581370323723382,1,18,286,0.03695955369595537,2.6569255306097412
swap,2026091281,0.1341257245465273,0.12037312692269525,1213,-0.11047683485308907,22.081589958158997,23.648388453085676,0.7617752923310065,1,18,286,0.03695955369595537,2.6483376272849957
swap,2026091282,0.14391330561777696,0.11203731269226952,1129,-0.12446603021681582,22.081589958158997,24.34263644749313,0.76214846058479,1,18,286,0.03695955369595537,2.632683106367317
swap,2026091283,0.15435978029304198,0.11193807680857398,1128,-0.12220664208834493,22.081589958158997,25.381643760860207,0.7669055594754175,1,18,286,0.03695955369595537,2.5979634400687033
swap,2026091284,0.136263121113385,0.11680063510965565,1177,-0.11663640947905801,22.081589958158997,23.647021505635706,0.7615663256838894,1,18,286,0.03695955369595537,2.636658078763342
swap,2026091285,0.13619042753363256,0.11551056862161357,1164,-0.12296415862591595,22.081589958158997,24.14640599180221,0.7637149183076622,1,18,286,0.03695955369595537,2.6307201570359466
swap,2026091286,0.12906673406998626,0.11392279448248487,1148,-0.12557159489327177,22.081589958158997,24.010192887235373,0.7645777755864553,1,18,286,0.03695955369595537,2.6302784934363883
swap,2026091287,0.15851580194812986,0.11531209685422249,1162,-0.12836914148859033,22.081589958158997,24.291914365380688,0.7679031642863637,1,18,286,0.03695955369595537,2.62350631824316
swap,2026091288,0.15670165912938935,0.11789222983030664,1188,-0.11356978365031636,22.081589958158997,24.10433161704217,0.7661380548803227,1,18,286,0.03695955369595537,2.628168322905165
swap,2026091289,0.14276952736680595,0.11164036915748735,1125,-0.1257309950913329,22.081589958158997,25.53365085817989,0.7685770259658259,1,18,286,0.03695955369595537,2.6046129309287203
swap,2026091290,0.13747711406715485,0.10628163143792796,1071,-0.13205581946391498,22.081589958158997,24.518207354595397,0.7648313831825869,1,18,286,0.03695955369595537,2.6186234817813765
swap,2026091291,0.1282842416405825,0.11858688101617545,1195,-0.09904242981974277,22.081589958158997,23.830676482419477,0.7603459691420495,3,19,284,0.03695955369595537,2.632210222465535
swap,2026091292,0.14323806981501985,0.11501438920313585,1159,-0.12544875437366546,22.081589958158997,24.044845995658783,0.7627050071910448,2,18,286,0.03695955369595537,2.6413446202919886
swap,2026091293,0.15356634582262635,0.11560980450530912,1165,-0.12228122383239091,22.081589958158997,25.35629812770621,0.7645974154252969,1,18,286,0.03695955369595537,2.614354066985646
swap,2026091294,0.13551233863993215,0.11858688101617545,1195,-0.11318810060725429,22.081589958158997,24.11915542908696,0.7601684074451464,1,18,286,0.03695955369595537,2.6501778922831556
swap,2026091295,0.15208986172117916,0.10846482087922993,1093,-0.14556827662059915,22.081589958158997,24.786368979898505,0.7657919480034727,2,18,286,0.03695955369595537,2.6211507790455157
swap,2026091296,0.15355151020505975,0.11620521980748238,1171,-0.12196534821054636,22.081589958158997,24.308711533623683,0.7690488893944466,1,18,286,0.03695955369595537,2.6185989449147344
swap,2026091297,0.15683669755952748,0.11431973801726704,1152,-0.12488134816405659,22.081589958158997,24.135764193748624,0.7659975432140784,1,18,286,0.03695955369595537,2.635897435897436
swap,2026091298,0.16652170712298417,0.11441897390096259,1153,-0.12242307538479331,22.081589958158997,24.458684563166806,0.7674257827629951,1,18,286,0.03695955369595537,2.623236412710097
swap,2026091299,0.14510627505390586,0.11580827627270021,1167,-0.11453495916150819,22.081589958158997,23.95768033699726,0.7675367682108197,1,18,286,0.03695955369595537,2.644411728622255
swap,2026091300,0.14349937327462406,0.110846482087923,1117,-0.12648704924176637,22.081589958158997,24.51751387578647,0.7677548788918789,2,18,286,0.03695955369595537,2.616635995583364
swap,2026091301,0.13549585468874728,0.11213654857596507,1130,-0.12549701314922515,22.081589958158997,23.96547961922656,0.7610730081860254,1,18,286,0.03695955369595537,2.6550852656115813
swap,2026091302,0.1491476853561641,0.12444179815421257,1254,-0.11184709160155312,22.081589958158997,24.497483136844522,0.7639443208254136,1,18,286,0.03695955369595537,2.6374677953625323
swap,2026091303,0.13162451751023416,0.11650292745856902,1174,-0.10811654201208326,22.081589958158997,24.180341797991286,0.7597001377429694,1,18,286,0.03695955369595537,2.6532204637467793
swap,2026091304,0.1363675342963563,0.1117396050411829,1126,-0.11889287283325277,22.081589958158997,23.11271291325675,0.7617776258266316,3,18,286,0.03695955369595537,2.669512943197154
swap,2026091305,0.13560186446173642,0.11322814329661605,1141,-0.11582332223023592,22.081589958158997,24.135385182656872,0.7663470926454,1,18,286,0.03695955369595537,2.636314562630352
swap,2026091306,0.15549477800379685,0.11680063510965565,1177,-0.11780631918959351,22.081589958158997,24.478582857208263,0.7640007912229633,1,18,286,0.03695955369595537,2.6303521040363145
swap,2026091307,0.14412881018387694,0.11402203036618042,1149,-0.1260161605832752,22.081589958158997,24.014220392226616,0.7667390120675202,4,19,284,0.03695955369595537,2.6140944607574776
swap,2026091308,0.13059510529326163,0.11382355859878933,1147,-0.12146667419643065,22.081589958158997,24.36664273776625,0.7594811063796162,1,18,286,0.03695955369595537,2.635725677830941
swap,2026091309,0.13951105230593963,0.11590751215639575,1168,-0.12090365514823607,22.081589958158997,23.952427977511377,0.7643505692056455,1,18,286,0.03695955369595537,2.6367807630965525
swap,2026091310,0.15897949338275316,0.11352585094770269,1144,-0.13072943432959466,22.081589958158997,25.46985276683958,0.7684488852140252,2,18,286,0.03695955369595537,2.6003189792663477
swap,2026091311,0.14116586052913277,0.11729681452813337,1182,-0.10887990809820826,22.081589958158997,24.217847718654987,0.7677145619568365,1,18,286,0.03695955369595537,2.622672064777328
swap,2026091312,0.13928576392504222,0.11670139922596011,1176,-0.12387376342585728,22.081589958158997,23.73142155685382,0.7603771310840277,1,18,286,0.03695955369595537,2.632658569500675
swap,2026091313,0.13003101434926018,0.11471668155204923,1156,-0.10938589404801481,22.081589958158997,23.68108633737276,0.7599848992871304,4,19,284,0.03695955369595537,2.64970387697208
swap,2026091314,0.13503689458770224,0.10687704674010122,1077,-0.13533741620196632,22.081589958158997,24.514297339149696,0.7635314654870032,2,18,286,0.03695955369595537,2.6158262789841737
swap,2026091315,0.15468190980227806,0.1106480103205319,1115,-0.12997484256630007,22.081589958158997,24.79681834975572,0.7683451164271891,1,18,286,0.03695955369595537,2.610526315789474
swap,2026091316,0.13553580318636946,0.11521286097052694,1161,-0.11764545660439495,22.081589958158997,23.76362161795012,0.7637862479681212,1,18,286,0.03695955369595537,2.6378603852288065
swap,2026091317,0.1541322879698905,0.11124342562270517,1121,-0.13559040917686954,22.081589958158997,24.736710078954246,0.7704834216062414,1,18,286,0.03695955369595537,2.610967979389032
swap,2026091318,0.13053464658560965,0.10677781085640567,1076,-0.1406605053849024,22.081589958158997,24.79990522551076,0.7653540866144322,1,18,286,0.03695955369595537,2.620831799779168
swap,2026091319,0.16339874686476366,0.11392279448248487,1148,-0.1287391254345464,22.081589958158997,24.636443647568026,0.7648458592782656,1,18,286,0.03695955369595537,2.6195804195804198
swap,2026091320,0.14171007446855471,0.10955641559988091,1104,-0.12732060991052233,22.081589958158997,24.0421818495823,0.7607662806465805,1,18,286,0.03695955369595537,2.626696110906637
swap,2026091321,0.14085726004193236,0.11709834276074228,1180,-0.1168382189041248,22.081589958158997,25.085536065460214,0.762693891855289,1,18,286,0.03695955369595537,2.6080235553919766
swap,2026091322,0.16021832942994682,0.11451820978465813,1154,-0.12918076635027417,22.081589958158997,23.97727884130541,0.7617672146652564,1,18,286,0.03695955369595537,2.6307692307692307
swap,2026091323,0.16384424572856995,0.1229532598987794,1239,-0.10047410682801115,22.081589958158997,23.414882792501363,0.7570872945684428,1,18,286,0.03695955369595537,2.661661145871672
swap,2026091324,0.15344316065942012,0.11531209685422249,1162,-0.12425398408178129,22.081589958158997,24.383152129900523,0.7623182888139103,1,18,286,0.03695955369595537,2.62718684823948
swap,2026091325,0.13933133106100787,0.11948000396943535,1204,-0.11410355495574884,22.081589958158997,23.75369278441914,0.7594662016186364,1,18,286,0.03695955369595537,2.6379094589620906
swap,2026091326,0.13293610468032804,0.10906023618140319,1099,-0.13144307925302218,22.081589958158997,24.265251798852447,0.764865518868251,1,18,286,0.03695955369595537,2.6213225371120106
swap,2026091327,0.14099806614358357,0.11987694750421753,1208,-0.10821159717606427,22.081589958158997,24.386077844145156,0.7658391377497457,1,18,286,0.03695955369595537,2.632339590234327
swap,2026091328,0.13963539815325576,0.12007541927160861,1210,-0.10569629129841362,22.081589958158997,23.629370547410694,0.7625688131902234,1,18,286,0.03695955369595537,2.6516746411483254
swap,2026091329,0.11928418848396358,0.11342661506400714,1143,-0.1187334726351929,22.081589958158997,24.749243080349828,0.7623414680754362,1,18,286,0.03695955369595537,2.611777695988222
swap,2026091330,0.14305181235783518,0.10777016969336112,1086,-0.13392036306508084,22.081589958158997,24.967821095073063,0.7620419080889852,1,18,286,0.03695955369595537,2.612317507054349
swap,2026091331,0.13896201857431795,0.11967847573682644,1206,-0.1052604999312386,22.081589958158997,23.796246433892655,0.7638098435044773,1,18,286,0.03695955369595537,2.6467918046865417
swap,2026091332,0.13962089980155976,0.11441897390096259,1153,-0.1217401405912683,22.081589958158997,24.292123849223817,0.7614253483339061,1,18,286,0.03695955369595537,2.629812292970188
swap,2026091333,0.14285831089552176,0.1231517316661705,1241,-0.09872216703648377,22.081589958158997,23.79533995223729,0.7577260122406698,1,18,286,0.03695955369595537,2.640952030425715
swap,2026091334,0.13309040747020964,0.11302967152922497,1139,-0.12269946655390729,22.081589958158997,24.337193270401457,0.7684085743928861,1,18,286,0.03695955369595537,2.621739663844927
swap,2026091335,0.12880819190541565,0.10429691376401706,1051,-0.1504731230820184,22.081589958158997,25.079006754993625,0.7640701243645094,2,18,286,0.03695955369595537,2.6318488529014843
swap,2026091336,0.15976369808572358,0.11719757864443783,1181,-0.12635250962505415,22.081589958158997,24.442709117447066,0.7634953781496087,1,18,286,0.03695955369595537,2.6225984541774015
swap,2026091337,0.15422804184118072,0.1122357844596606,1131,-0.13025123373541414,22.081589958158997,24.46645703463293,0.7676757507441279,1,18,286,0.03695955369595537,2.611704085388296
swap,2026091338,0.13877051961571166,0.11560980450530912,1165,-0.11566538441931308,22.081589958158997,24.071221853939473,0.762136484941228,2,18,286,0.03695955369595537,2.636461783830205
swap,2026091339,0.13552334391519794,0.11531209685422249,1162,-0.1089135430023861,22.081589958158997,24.496728508041862,0.7626242823505222,1,18,286,0.03695955369595537,2.62039013617961
swap,2026091340,0.15046979073024072,0.11630445569117794,1172,-0.12612583961863852,22.081589958158997,23.69450607654866,0.7597515298247344,1,18,286,0.03695955369595537,2.6494417862838917
swap,2026091341,0.14166906353176165,0.11302967152922497,1139,-0.13079524175081245,22.081589958158997,24.297002373506363,0.7632177870213209,1,18,286,0.03695955369595537,2.6458103300208564
swap,2026091342,0.13708024636020708,0.12186166517812841,1228,-0.0965432102006122,22.081589958158997,23.54036596750295,0.7615143519362082,1,18,286,0.03695955369595537,2.6426450742240215
swap,2026091343,0.15044677689630462,0.11739605041182892,1183,-0.11339722196801244,22.081589958158997,24.557719281002576,0.7649347923463777,1,18,286,0.03695955369595537,2.613814255919519
swap,2026091344,0.15447132308474856,0.11541133273791804,1163,-0.11831376752653755,22.081589958158997,23.868903145173345,0.7687285296829652,2,18,286,0.03695955369595537,2.6303275671696724
swap,2026091345,0.15169100396113291,0.11918229631834872,1201,-0.11105740254694237,22.081589958158997,24.23582377519525,0.7581781412143289,1,18,286,0.03695955369595537,2.633762728499571
swap,2026091346,0.14661765480438824,0.11570904038900466,1166,-0.11003519393736133,22.081589958158997,24.611981624979467,0.7617781140886108,1,18,286,0.03695955369595537,2.6341553183658446
swap,2026091347,0.1688478941732662,0.11283119976183388,1137,-0.13190665597582174,22.081589958158997,24.899137717706154,0.7679383849218252,2,18,286,0.03695955369595537,2.6217887375782114
swap,2026091348,0.147773654053792,0.11293043564552942,1138,-0.1309692658202546,22.081589958158997,25.15422135971653,0.7625083573641375,1,18,286,0.03695955369595537,2.6230155809103177
swap,2026091349,0.13179804603023781,0.11928153220204427,1202,-0.10494754908367106,22.081589958158997,23.817036986909773,0.7571043879923536,1,18,286,0.03695955369595537,2.6501778922831556
swap,2026091350,0.15557518636284784,0.11769375806291556,1186,-0.10694516991440944,22.081589958158997,23.374975393811877,0.7599749082330234,1,18,286,0.03695955369595537,2.650472334682861
swap,2026091351,0.13675171092189042,0.11957923985313089,1205,-0.11223169941889223,22.081589958158997,22.8798652228932,0.7645568797972918,1,18,286,0.03695955369595537,2.662421788737578
swap,2026091352,0.1467923136803842,0.11342661506400714,1143,-0.12943229693803868,22.081589958158997,24.801783604409078,0.7697674149929009,2,18,286,0.03695955369595537,2.615629984051037
swap,2026091353,0.14413905786887932,0.11948000396943535,1204,-0.10497240966502006,22.081589958158997,23.909223380170456,0.764282014081476,1,18,286,0.03695955369595537,2.632462274567538
swap,2026091354,0.14167094100672234,0.11302967152922497,1139,-0.12335315360466956,22.081589958158997,23.848502783958683,0.7629553776117666,1,18,286,0.03695955369595537,2.641197399092136
swap,2026091355,0.14220908767644452,0.10568621613575468,1065,-0.1312105596980525,22.081589958158997,24.265219088253723,0.7668877192679499,1,18,286,0.03695955369595537,2.627603974972396
swap,2026091356,0.13723076879982993,0.11213654857596507,1130,-0.12898334408662127,22.081589958158997,24.322186449692555,0.7656652666859419,1,18,286,0.03695955369595537,2.6198257882468408
swap,2026091357,0.13865196293748158,0.11630445569117794,1172,-0.11628689895303564,22.081589958158997,23.98392847028171,0.7625173906602191,1,18,286,0.03695955369595537,2.6251257514415407
